RS,celltype
0.64677894,Macrophage
0.79957503,Macrophage
1.0969355,Macrophage
0.92910427,Macrophage
1.6625583,T cell
0.6579762,Macrophage
0.99066895,T cell
0.7199865,Macrophage
0.9402194,T cell
0.8560179,Macrophage
0.9676535,Dendritic cell
1.4597474,T cell
0.629813,Macrophage
0.73030967,Macrophage
1.0269539,T cell
1.9592677,Macrophage
0.7155349,Macrophage
0.7743337,Macrophage
1.0092857,NK cell
1.1564763,NK cell
0.85764027,T cell
1.2235279,Macrophage
0.7654646,Macrophage
0.9506144,NK cell
1.392387,NK cell
1.3741046,Macrophage
0.9193171,Macrophage
0.88244003,Macrophage
1.30729,T cell
0.9590012,Macrophage
0.95193124,Macrophage
0.8624814,pDC
0.9090534,Macrophage
1.1806269,T cell
0.89678067,T cell
0.66564786,Macrophage
1.0310106,Macrophage
0.9816176,T cell
1.264169,Macrophage
0.7019916,Macrophage
1.9408205,Macrophage
0.48856696,Macrophage
1.2405953,NK cell
1.4328626,Dendritic cell
0.9516874,Macrophage
0.6267143,Macrophage
0.7820134,Macrophage
0.99038947,T cell
0.678541,Macrophage
1.1317368,Macrophage
0.8535606,Macrophage
0.6800958,Macrophage
0.97924876,pDC
0.7212115,Macrophage
0.96953046,T cell
0.7299301,Macrophage
1.6966158,Macrophage
0.96090186,pDC
1.260091,Macrophage
0.73323345,Macrophage
0.686894,Macrophage
0.63741726,Macrophage
0.8070321,Macrophage
0.92041844,pDC
0.84683543,Macrophage
0.42918882,Macrophage
0.91159946,T cell
1.6905844,Macrophage
0.6858968,Macrophage
0.74484855,Macrophage
1.2555841,Macrophage
0.9442132,pDC
1.0567526,T cell
1.0999237,Dendritic cell
1.9160911,Macrophage
1.2895243,Macrophage
1.038706,T cell
1.1157368,Macrophage
0.94533664,Macrophage
1.1877449,T cell
0.525154,Macrophage
0.8926531,Macrophage
1.1460371,T cell
0.7021859,Macrophage
1.2943537,Macrophage
1.3456374,Dendritic cell
0.9123118,Macrophage
0.94419473,NK cell
1.072349,Macrophage
1.0643884,Dendritic cell
1.7240987,Dendritic cell
0.7293364,Macrophage
1.0967965,T cell
0.9067159,Macrophage
0.7279922,Macrophage
1.0917969,T cell
0.73844075,Macrophage
0.8150552,Macrophage
0.792653,Macrophage
0.7196579,Macrophage
0.98609394,Macrophage
0.6059367,Macrophage
0.9843631,Macrophage
0.6851543,Macrophage
0.71799487,Macrophage
0.93222415,B cell
0.8914489,Macrophage
1.2654202,Macrophage
1.1519587,Macrophage
0.9231978,pDC
0.94115967,Macrophage
1.1814085,pDC
1.3749553,Macrophage
0.9721667,pDC
0.8767866,Macrophage
1.0159901,Macrophage
1.3334092,Macrophage
0.9338934,T cell
0.79162335,Macrophage
1.0050325,Macrophage
1.4959995,Macrophage
0.9254282,T cell
1.1718554,Macrophage
0.6192664,Macrophage
1.2957745,Macrophage
1.0829093,T cell
1.095222,T cell
1.2679125,Macrophage
0.9176826,Macrophage
0.9008603,T cell
1.2983445,T cell
0.9991334,T cell
1.0128322,Macrophage
0.8952882,pDC
1.054243,T cell
1.4036645,Macrophage
1.4969968,Macrophage
0.9593496,Macrophage
1.400752,Macrophage
1.3524936,NK cell
1.4304528,NK cell
0.6668221,Macrophage
0.5018017,Macrophage
1.2624791,T cell
0.69553065,Macrophage
1.7664326,Macrophage
0.47655037,Macrophage
1.9109799,Macrophage
2.891778,Dendritic cell
1.162113,Dendritic cell
0.77971655,Macrophage
0.76532704,Macrophage
2.036317,Dendritic cell
0.71801656,Macrophage
1.6300012,Macrophage
1.5530101,Macrophage
0.6604228,Macrophage
0.94437706,Macrophage
0.91436493,Macrophage
0.9915136,Macrophage
1.2211637,T cell
1.3335688,T cell
0.8428872,Macrophage
0.82366854,Macrophage
0.7680969,Macrophage
1.8035041,Dendritic cell
0.8685638,Macrophage
1.1486619,T cell
0.6930451,Macrophage
1.2220881,T cell
1.1439049,Dendritic cell
1.0016613,T cell
1.4486979,Macrophage
0.8570538,Macrophage
1.1803792,Macrophage
1.0964377,Macrophage
1.2593778,Macrophage
0.9634195,T cell
1.7134414,Macrophage
1.1430401,Macrophage
0.92375356,Macrophage
1.0026233,Macrophage
0.717291,Macrophage
0.86273944,Macrophage
0.7849333,Macrophage
0.7881848,Macrophage
0.6865399,Macrophage
0.9492341,T cell
0.92478704,Macrophage
0.6234901,Macrophage
0.7231521,Macrophage
0.8749092,pDC
1.3523296,Dendritic cell
0.7414406,Macrophage
0.70819634,Macrophage
1.5423058,Macrophage
1.422367,NK cell
1.3516204,Macrophage
1.228224,T cell
0.91558343,Macrophage
0.922736,T cell
0.74742603,Macrophage
0.93139637,pDC
1.1452161,Macrophage
1.1997111,Macrophage
0.5032995,Macrophage
0.72159255,Macrophage
0.9065202,pDC
1.0227066,Dendritic cell
1.4665453,Macrophage
0.86276793,Macrophage
1.4577491,T cell
1.0825286,T cell
0.8328439,Macrophage
0.8226379,Macrophage
0.5321145,Macrophage
0.6470223,Macrophage
0.7928317,Macrophage
1.0775117,Plasma cell
1.2446945,Macrophage
0.9296099,T cell
0.85806835,Macrophage
0.61828166,Macrophage
1.1314647,Macrophage
0.9658271,Dendritic cell
0.92554516,pDC
1.0867753,T cell
0.7534777,Macrophage
0.6790534,Macrophage
1.1609132,NK cell
0.84749573,T cell
1.2509485,Macrophage
0.844437,Macrophage
0.88712573,Macrophage
1.1291648,Macrophage
1.2077582,T cell
0.7380185,Macrophage
0.66671306,Macrophage
1.5281413,T cell
0.75594044,Macrophage
1.7109324,T cell
0.71010613,Macrophage
0.9944377,Macrophage
0.74340886,Macrophage
0.9065576,Macrophage
1.0058501,T cell
0.9727273,T cell
1.4945483,T cell
1.1991005,T cell
1.068611,Dendritic cell
1.2071235,Macrophage
0.9502516,Dendritic cell
1.3636991,Macrophage
0.76516706,Macrophage
1.5494086,Macrophage
0.9172151,pDC
0.9019794,T cell
1.2918946,Macrophage
0.7500681,Macrophage
0.7193921,Macrophage
0.97563624,T cell
1.3267691,T cell
1.24425,Macrophage
0.92450476,T cell
0.92581695,Macrophage
0.69092125,Macrophage
2.098493,Mast
1.0931178,T cell
0.75443494,Macrophage
1.5474879,Macrophage
0.8993673,T cell
1.1447017,Macrophage
2.6883118,pDC
0.8931383,Macrophage
0.9729025,T cell
0.9108973,T cell
0.86274606,Macrophage
1.0936233,NK cell
1.2256503,Macrophage
1.1579483,Macrophage
2.0083463,NK cell
1.0800192,pDC
0.9489409,T cell
1.2037166,T cell
1.0023917,T cell
0.8419591,Macrophage
1.02819,Macrophage
1.1829541,Macrophage
0.76718616,Macrophage
1.0305887,T cell
0.98332614,NK cell
0.8494002,Macrophage
0.6335796,Macrophage
0.46259978,Macrophage
0.9503143,T cell
0.8766468,pDC
1.4723952,T cell
1.1004657,T cell
0.85565525,Macrophage
0.7726506,Macrophage
0.8286247,Macrophage
1.0471541,Dendritic cell
0.7667622,Macrophage
1.0512537,T cell
1.7942042,Macrophage
0.6554828,Macrophage
2.1716723,Macrophage
0.97586834,Macrophage
1.5386685,NK cell
0.6922797,Macrophage
0.440486,Macrophage
0.7166731,Macrophage
1.0333081,Macrophage
0.71580195,Macrophage
0.8739888,T cell
0.8908635,Macrophage
0.9874137,NK cell
1.2330577,T cell
0.747173,Macrophage
1.2072188,Macrophage
0.9273061,T cell
1.4783576,T cell
0.6090611,Macrophage
1.6428956,Macrophage
0.95478,NK cell
0.84663177,Macrophage
1.7525982,T cell
1.180639,Dendritic cell
1.4573393,Macrophage
1.5337398,T cell
0.66089696,Macrophage
0.99096864,Macrophage
1.1790652,T cell
0.74041134,Macrophage
0.8515119,Macrophage
0.8511968,T cell
0.6783665,Macrophage
1.1028105,Dendritic cell
0.9204881,Macrophage
1.1764216,T cell
0.768154,Macrophage
1.5389323,T cell
0.89802104,Macrophage
0.92231756,T cell
0.97398883,Macrophage
0.7453264,Macrophage
0.96419233,NK cell
1.3134125,B cell
1.070924,NK cell
0.45101655,Macrophage
1.2174748,Macrophage
0.6768213,Macrophage
0.998348,Macrophage
1.6801629,Macrophage
1.517835,Dendritic cell
1.0628449,Macrophage
1.4070991,T cell
0.608844,Macrophage
2.2142525,Macrophage
1.1996956,Dendritic cell
0.7678372,Macrophage
0.7912066,Macrophage
0.7332317,Macrophage
0.81171423,Macrophage
0.884896,Macrophage
0.6747897,Macrophage
0.88560075,Macrophage
0.4193378,Macrophage
0.92278695,T cell
0.973262,T cell
1.3801328,T cell
1.0790925,T cell
0.9677582,T cell
0.6361395,Macrophage
1.0568889,T cell
1.5183005,Macrophage
1.6906625,Macrophage
0.50770974,Macrophage
0.74776375,Macrophage
1.0205094,NK cell
0.8241173,Macrophage
0.6688959,Macrophage
1.1311963,NK cell
0.9554843,Macrophage
1.0136982,Macrophage
1.2001868,Macrophage
2.24504,Macrophage
0.751661,Macrophage
0.87741834,Macrophage
0.9268627,Macrophage
0.9045543,Macrophage
0.9436577,Macrophage
0.60922277,Macrophage
0.93522066,Macrophage
1.3995551,Macrophage
1.1154033,Macrophage
1.1685739,Macrophage
0.842609,T cell
1.3834215,T cell
0.8354967,Macrophage
1.043954,T cell
1.4097795,Macrophage
1.1014817,Dendritic cell
1.1442858,T cell
0.7585406,Macrophage
0.61934906,Macrophage
0.84003866,Macrophage
0.603955,Macrophage
1.6182075,Macrophage
0.72039866,Macrophage
1.0072056,T cell
0.8865387,Macrophage
0.8471308,Macrophage
0.901291,Macrophage
1.0184711,T cell
1.1191694,T cell
0.78011316,Macrophage
0.98339325,Macrophage
1.4189353,Macrophage
1.0179111,pDC
0.678111,Macrophage
0.7843109,Macrophage
2.0887716,Macrophage
1.9938786,Macrophage
1.0940286,T cell
1.3743922,Macrophage
0.9623125,Macrophage
0.9368773,Macrophage
1.0572085,Macrophage
0.77910817,Macrophage
0.5468346,Macrophage
0.9193258,pDC
2.1758208,Macrophage
1.1035042,Macrophage
1.1491524,T cell
0.7604767,Macrophage
1.3255079,Macrophage
1.6679415,T cell
1.0218122,T cell
1.2439302,T cell
1.0163023,T cell
1.2633009,Macrophage
0.6679989,Macrophage
0.55983037,Macrophage
0.6527666,Macrophage
0.79728776,Macrophage
1.8214993,Macrophage
0.9419026,T cell
1.1329184,Macrophage
0.995385,Macrophage
1.5462471,Macrophage
1.15124,Macrophage
0.9681506,T cell
1.1980195,T cell
0.9108012,Macrophage
1.0429723,Macrophage
0.879722,Macrophage
1.0673355,NK cell
0.75459534,Macrophage
0.9657204,pDC
0.77764237,Macrophage
1.3184457,T cell
1.0276607,Macrophage
0.94541013,Macrophage
0.43086615,Macrophage
0.96789247,Macrophage
1.1644238,T cell
1.3540537,Macrophage
2.252058,Dendritic cell
1.6158537,Macrophage
1.1637965,T cell
0.5867626,Macrophage
1.2065587,T cell
0.89702696,Macrophage
1.0041634,T cell
0.75310254,Macrophage
0.93535197,Macrophage
1.0617772,NK cell
1.0432354,T cell
1.2077955,T cell
0.6675341,Macrophage
1.158327,Macrophage
1.2844645,T cell
1.1507735,Dendritic cell
0.9417009,Macrophage
1.1005127,T cell
1.4560393,T cell
0.8681581,Macrophage
0.9743414,Macrophage
0.7351089,Macrophage
0.7085259,Macrophage
1.1560231,T cell
1.6608405,Macrophage
1.92069,Macrophage
0.99146926,pDC
1.0608256,NK cell
0.960631,T cell
1.3485218,Macrophage
1.3121392,NK cell
0.9011052,Macrophage
2.3379917,Macrophage
0.42556682,Macrophage
0.7386925,Macrophage
0.44983757,Macrophage
1.4502748,T cell
0.9930706,T cell
0.98889345,NK cell
0.6730878,Macrophage
1.2464867,Macrophage
0.9831385,Macrophage
1.0752645,NK cell
1.1457567,Plasma cell
0.8944343,Macrophage
0.76096237,Macrophage
0.67774564,Macrophage
1.4834218,T cell
1.8574364,Macrophage
0.575094,Macrophage
1.4132897,NK cell
0.976988,Macrophage
0.6644863,Macrophage
1.2835275,NK cell
0.4600155,Macrophage
1.5292895,Mast
0.78791213,Macrophage
0.59699035,Macrophage
1.3997477,Macrophage
1.1033666,Dendritic cell
0.7123982,Macrophage
0.70481396,Macrophage
1.4615724,Macrophage
1.4707882,Dendritic cell
0.87737924,T cell
0.69005185,Macrophage
1.0696119,Macrophage
0.6409177,Macrophage
0.66838104,Macrophage
2.3702142,Macrophage
1.1183637,Dendritic cell
1.3961321,Macrophage
1.0682389,Macrophage
1.113478,T cell
0.82959026,Macrophage
1.1293317,Macrophage
0.8912492,T cell
0.91886884,Macrophage
2.4236095,Macrophage
0.547452,Macrophage
0.6793972,Macrophage
1.0829778,Macrophage
0.84629565,Macrophage
1.2763816,T cell
1.1215607,Macrophage
2.4471595,Macrophage
0.78415126,Macrophage
0.94255537,T cell
1.2449219,Dendritic cell
0.9291785,T cell
1.0114111,Macrophage
1.1277579,T cell
0.9040344,Macrophage
2.44738,Plasma cell
0.7842907,Macrophage
0.8370579,Macrophage
1.0906618,T cell
1.0384076,T cell
0.7311145,Macrophage
1.0311589,T cell
1.1367365,Macrophage
1.429134,Macrophage
0.8716508,T cell
1.045417,Macrophage
0.81646025,Macrophage
0.8573002,Macrophage
1.1167682,Macrophage
0.60817516,Macrophage
0.5366586,Macrophage
0.8800596,Macrophage
0.8143125,Macrophage
1.164703,Macrophage
1.5591145,Macrophage
1.1916355,Macrophage
1.4276919,Macrophage
1.5607074,T cell
2.2961333,Macrophage
0.89635515,Macrophage
1.1228226,T cell
0.7820784,Macrophage
0.81934565,Macrophage
0.88150847,Macrophage
0.7315968,Macrophage
0.9465317,pDC
1.1722758,T cell
1.0930096,Macrophage
0.6651799,Macrophage
1.2783902,T cell
1.6503737,Macrophage
0.6957887,Macrophage
1.2671455,Macrophage
1.0138732,Macrophage
1.7961048,NK cell
1.0490701,T cell
1.1452665,Dendritic cell
1.3890057,T cell
0.7277306,Macrophage
0.924153,Macrophage
1.1659235,Macrophage
1.0078793,T cell
1.3064603,T cell
0.7690462,Macrophage
0.45998484,Macrophage
1.5600805,Macrophage
1.3687612,Macrophage
1.1576202,T cell
0.89046466,Macrophage
2.8581724,Plasma cell
0.94880986,pDC
1.2629222,Macrophage
1.1018245,Macrophage
1.3249552,T cell
0.74089754,Macrophage
0.71320766,Macrophage
1.0359786,Macrophage
0.7588884,Macrophage
0.90954936,Macrophage
0.9872029,Macrophage
0.9482361,Macrophage
0.9601789,T cell
1.0739757,Macrophage
1.034249,T cell
1.4614968,T cell
1.2016695,NK cell
0.90233314,Macrophage
1.1048403,Macrophage
2.2510407,Dendritic cell
0.7655643,Macrophage
0.9366201,Macrophage
1.1624638,Dendritic cell
0.9534002,Macrophage
1.0452733,NK cell
0.6396624,Macrophage
1.450653,T cell
0.8177269,Macrophage
0.8857539,Macrophage
0.7317588,Macrophage
1.1672266,T cell
0.9314731,T cell
0.74043614,Macrophage
0.5996152,Macrophage
0.9377311,T cell
1.7581758,Macrophage
0.97482103,Macrophage
0.9856588,pDC
0.5364867,Macrophage
0.97769296,pDC
0.7059099,Macrophage
1.279935,T cell
0.8852882,Macrophage
1.4087607,Macrophage
0.82996917,Macrophage
1.1395823,NK cell
1.1605902,T cell
1.9903198,Plasma cell
1.1289791,T cell
1.0303262,Macrophage
1.3673806,NK cell
0.8039253,Macrophage
1.1717888,Macrophage
1.1373454,NK cell
3.3153517,pDC
0.68458295,Macrophage
0.8631554,Macrophage
1.1389598,T cell
0.82202417,Macrophage
0.76325387,Macrophage
0.70588994,Macrophage
1.3025899,Macrophage
1.4465624,Macrophage
1.117006,T cell
0.61106944,Macrophage
0.62335014,Macrophage
2.3594182,Macrophage
1.5028287,Macrophage
1.2821901,Macrophage
0.89540225,T cell
0.84748966,Macrophage
0.94111884,T cell
1.1197524,Macrophage
1.2738897,T cell
0.83471435,Macrophage
0.7397756,Macrophage
1.0952345,Macrophage
0.7412043,Macrophage
1.1027759,Macrophage
0.88752526,pDC
1.3640511,T cell
1.1346117,NK cell
0.46151897,Macrophage
0.977568,Macrophage
0.9925052,Macrophage
0.67069125,Macrophage
0.6243292,Macrophage
0.8646779,Macrophage
0.74103564,Macrophage
1.182109,NK cell
0.9861054,Macrophage
0.5197209,Macrophage
1.001911,Macrophage
1.0413021,pDC
0.87892044,T cell
0.77156454,Macrophage
1.2470255,T cell
0.74014395,Macrophage
1.0252038,T cell
0.7349494,Macrophage
1.9914571,Macrophage
0.775362,Macrophage
1.3799379,Macrophage
0.745972,Macrophage
1.74126,Macrophage
1.5509804,NK cell
0.74450076,Macrophage
1.0562218,NK cell
0.8613244,Macrophage
1.0853865,Macrophage
0.8538347,pDC
0.73433393,Macrophage
1.1185719,T cell
0.9316014,Macrophage
1.0352851,Macrophage
1.0094975,Macrophage
1.4800811,T cell
0.9776592,T cell
0.6675824,Macrophage
1.0090553,T cell
0.64276415,Macrophage
0.8095927,Macrophage
0.90899,pDC
1.5062475,B cell
1.0965532,Macrophage
1.6124502,Macrophage
0.7714048,Macrophage
2.368213,Mast
0.79886514,Macrophage
0.96707225,NK cell
1.0820144,T cell
0.8784213,Macrophage
0.62895745,Macrophage
0.58823884,Macrophage
0.780868,Macrophage
1.1405572,Dendritic cell
1.5176595,Macrophage
1.0243816,Macrophage
0.7974594,Macrophage
1.24209,T cell
0.6793727,Macrophage
1.0881854,NK cell
1.0699831,T cell
0.81810564,Macrophage
0.61761016,Macrophage
1.0267023,Dendritic cell
0.6740841,Macrophage
0.9161581,T cell
1.3224272,NK cell
0.83868766,Macrophage
1.1993666,Macrophage
0.7211665,Macrophage
1.4873407,Dendritic cell
2.4717758,Plasma cell
0.7761262,Macrophage
1.0154628,T cell
0.961397,T cell
1.093698,T cell
1.0506612,Macrophage
1.4482305,Macrophage
0.90424174,T cell
0.46700713,Macrophage
1.1570129,Macrophage
0.9472691,T cell
1.2031405,Macrophage
0.8773342,Macrophage
0.83366185,Macrophage
1.1876838,T cell
1.098138,Dendritic cell
2.1470885,Macrophage
1.3206313,Macrophage
1.0216209,Macrophage
0.795673,Macrophage
0.89414275,pDC
0.5779366,Macrophage
0.9630866,Macrophage
0.99445033,Macrophage
0.7379543,Macrophage
0.6189449,Macrophage
0.9346969,NK cell
1.4415461,T cell
1.6701461,Mast
0.7045227,Macrophage
1.0807914,NK cell
0.87701154,T cell
0.98619086,Macrophage
1.2349013,Macrophage
0.66376716,Macrophage
0.80109,Macrophage
0.7805964,Macrophage
0.5608655,Macrophage
0.42524567,Macrophage
1.1806196,T cell
0.4146614,Macrophage
0.9263603,T cell
2.1205378,Macrophage
1.1388668,Macrophage
3.1095145,T cell
1.1804527,Macrophage
0.96209013,Macrophage
1.5209966,T cell
0.9875108,T cell
0.70475143,Macrophage
0.82972026,T cell
1.0919651,Macrophage
1.2262849,NK cell
0.7163448,Macrophage
1.0424039,NK cell
1.8803213,Macrophage
0.83061653,Macrophage
1.1982865,NK cell
1.2376758,T cell
1.1479892,NK cell
0.67035365,Macrophage
0.99919,Macrophage
1.4733151,Macrophage
0.7846583,Macrophage
1.180123,T cell
0.85910445,T cell
0.8699591,Macrophage
1.5236772,Macrophage
0.88386726,pDC
0.97857755,T cell
0.71767986,Macrophage
1.3334426,Macrophage
0.59718,Macrophage
1.3116912,Macrophage
0.95740473,Macrophage
0.98736364,Macrophage
0.8642241,Macrophage
1.0777892,T cell
0.7377088,Macrophage
0.9830092,Macrophage
1.4302756,Macrophage
0.64796036,Macrophage
0.8978746,Macrophage
1.0938413,T cell
0.43864045,Macrophage
0.9654593,Macrophage
1.5761602,Macrophage
1.0241724,Macrophage
0.9680305,Macrophage
0.9534223,T cell
1.0242671,NK cell
0.46027413,Macrophage
2.2825155,Dendritic cell
0.78942233,Macrophage
1.100145,Dendritic cell
0.8779168,Macrophage
1.121731,Dendritic cell
0.8728045,Macrophage
0.7437027,Macrophage
1.0411942,Macrophage
0.8692604,Macrophage
2.1109004,Macrophage
0.5130356,Macrophage
0.7660438,Macrophage
0.8375463,Macrophage
0.8549084,Macrophage
1.6152068,Macrophage
1.4975499,Macrophage
0.86901414,T cell
1.2618735,Macrophage
0.9222978,Macrophage
0.42383227,Macrophage
0.89459544,pDC
0.76310754,Macrophage
0.9724704,pDC
0.6965473,Macrophage
1.6503601,Macrophage
0.80268484,Macrophage
0.47020796,Macrophage
0.9022236,Macrophage
0.8732071,pDC
1.701217,Macrophage
1.4392228,Macrophage
0.8880752,Macrophage
2.3016212,Dendritic cell
0.66975284,Macrophage
0.99200547,Macrophage
2.1123998,Macrophage
0.9650285,pDC
1.1393309,T cell
1.3416312,NK cell
1.1736568,Dendritic cell
1.2532188,Macrophage
1.3258871,Macrophage
0.71314067,Macrophage
0.41204494,Macrophage
1.0451351,T cell
1.1533881,Macrophage
0.7501896,Macrophage
0.70260555,Macrophage
0.4667566,Macrophage
0.8509593,Macrophage
0.9741875,T cell
1.1048895,Macrophage
1.1284322,Macrophage
0.8166413,Macrophage
0.70949465,Macrophage
0.79183125,Macrophage
1.7861067,Macrophage
0.83864397,Macrophage
1.0957732,T cell
1.0872476,T cell
0.901696,Macrophage
0.8420843,Macrophage
1.2180663,T cell
0.99226755,T cell
0.8149318,T cell
3.9811323,Mast
1.0016526,Macrophage
0.8917071,T cell
1.1704537,Macrophage
2.3768816,Macrophage
1.3637651,T cell
0.69746494,Macrophage
0.6535042,Macrophage
0.6422139,Macrophage
1.3129851,pDC
0.90625834,T cell
0.760203,Macrophage
0.6968167,Macrophage
0.7773119,Macrophage
0.65559596,Macrophage
0.97629595,T cell
2.4564505,Macrophage
0.895449,Macrophage
0.4529639,Macrophage
1.239645,Dendritic cell
0.7538497,Macrophage
0.85030663,Macrophage
1.7228744,Macrophage
1.5542196,Macrophage
0.9572607,NK cell
0.9715975,Macrophage
0.9796101,NK cell
1.0928774,NK cell
1.0073608,Dendritic cell
0.7407872,Macrophage
1.5322566,T cell
1.7873241,Dendritic cell
1.1845922,T cell
0.7393007,Macrophage
1.0773228,Macrophage
0.6399934,Macrophage
1.0704453,T cell
0.59166116,Macrophage
1.0967846,NK cell
0.7780392,Macrophage
1.1614417,NK cell
0.8006966,Macrophage
2.4520235,Macrophage
1.0839472,Dendritic cell
0.95390946,T cell
0.7579535,Macrophage
0.6314847,Macrophage
1.5056509,Macrophage
0.62588686,Macrophage
1.2768792,T cell
0.7547625,Macrophage
0.5678895,Macrophage
0.94496506,T cell
0.9786092,T cell
2.9066412,pDC
0.6850012,Macrophage
0.7819315,Macrophage
0.4534834,Macrophage
0.9784729,T cell
1.0712409,T cell
1.0093695,T cell
0.95163035,T cell
0.7652633,Macrophage
1.0545584,T cell
1.0887793,Macrophage
1.4978677,NK cell
0.86873996,T cell
1.9836056,Dendritic cell
0.9784446,Macrophage
1.7405149,Macrophage
1.178596,Macrophage
0.6345929,Macrophage
0.7647297,Macrophage
0.80592626,Macrophage
0.7071341,Macrophage
1.0745213,Macrophage
1.1745166,T cell
0.8488996,Macrophage
1.0717702,T cell
0.9429943,Macrophage
0.73821455,Macrophage
1.587682,Macrophage
0.99356186,pDC
1.1985993,T cell
0.9932245,Macrophage
2.1580892,Macrophage
1.0239727,T cell
1.0975609,Macrophage
1.0322816,T cell
2.2775564,Dendritic cell
1.9985363,Macrophage
1.2998593,Dendritic cell
0.78848505,Macrophage
0.6603922,Macrophage
1.2970527,Macrophage
1.1295079,Macrophage
1.0848739,Dendritic cell
1.3326434,T cell
0.44605047,Macrophage
