NPS,CBR,NeighborDispersion,Disruption,celltype,is_rare,batch
0.6923076923076923,0.5666666666666667,0.0993747655336957,0.030576850933444834,gamma,0,celseq2
1.0,0.5666666666666667,0.13027899978235935,0.0,gamma,0,celseq2
0.5714285714285714,0.5333333333333333,0.10978813770603571,0.04705205901687245,gamma,0,celseq2
0.6923076923076923,0.5666666666666667,0.12828307018773263,0.03947171390391774,gamma,0,celseq2
0.7647058823529411,0.43333333333333335,0.13551557390161506,0.031886017388615316,gamma,0,celseq2
0.9166666666666666,0.6,0.10093315932793785,0.008411096610661492,gamma,0,celseq2
0.5333333333333333,0.5,0.1472892244565685,0.0687349714130653,gamma,0,celseq2
0.8,0.6666666666666666,0.11514716918417546,0.023029433836835086,gamma,0,celseq2
0.7272727272727273,0.6333333333333333,0.13369583551430542,0.036462500594810564,gamma,0,celseq2
0.8,0.5,0.14568446127030243,0.029136892254060482,gamma,0,celseq2
0.8125,0.4666666666666667,0.14570850810069466,0.027320345268880247,gamma,0,celseq2
0.7222222222222222,0.4,0.10079462052851668,0.027998505702365745,gamma,0,celseq2
0.6875,0.4666666666666667,0.10853183092032906,0.03391619716260283,gamma,0,celseq2
0.8823529411764706,0.43333333333333335,0.08235233628543517,0.00968851015122767,gamma,0,celseq2
0.6428571428571429,0.5333333333333333,0.12908627576953868,0.04610224134626381,gamma,0,celseq2
0.9090909090909091,0.6333333333333333,0.11082682333305395,0.010075165757550363,gamma,0,celseq2
0.8666666666666667,0.5,0.09832813661763719,0.013110418215684955,gamma,0,celseq2
0.8333333333333334,0.6,0.12549515494171967,0.020915859156953275,gamma,0,celseq2
0.7272727272727273,0.6333333333333333,0.08804935033015175,0.024013459180950474,gamma,0,celseq2
0.9230769230769231,0.5666666666666667,0.12262893404489976,0.009432994926530745,gamma,0,celseq2
0.5,0.4666666666666667,0.07164601596074052,0.03582300798037026,gamma,0,celseq2
0.8461538461538461,0.5666666666666667,0.0821939011922108,0.012645215568032431,gamma,0,celseq2
0.5833333333333334,0.6,0.13212151443174902,0.055050631013228754,gamma,0,celseq2
0.8571428571428571,0.7666666666666667,0.12087782548367947,0.017268260783382786,gamma,0,celseq2
0.5,0.4,0.13208528989515478,0.06604264494757739,gamma,0,celseq2
0.8333333333333334,0.6,0.09217610905083272,0.01536268484180545,gamma,0,celseq2
0.8571428571428571,0.5333333333333333,0.12511223811781022,0.017873176873972895,gamma,0,celseq2
0.7647058823529411,0.43333333333333335,0.12218431470579333,0.0287492505190102,gamma,0,celseq2
0.5882352941176471,0.43333333333333335,0.17141613036389114,0.0705831125027787,gamma,0,celseq2
0.6363636363636364,0.6333333333333333,0.12007994014508318,0.043665432780030246,gamma,0,celseq2
1.0,0.5666666666666667,0.13952298129695911,0.0,gamma,0,celseq2
0.7692307692307693,0.5666666666666667,0.10451713680590724,0.024119339262901666,gamma,0,celseq2
0.8333333333333334,0.6,0.11792683926463958,0.01965447321077326,gamma,0,celseq2
0.8461538461538461,0.5666666666666667,0.14089310476909814,0.021675862272168944,gamma,0,celseq2
0.3333333333333333,0.9,0.10270806240307569,0.06847204160205046,gamma,0,celseq2
0.9285714285714286,0.5333333333333333,0.1281835344790063,0.009155966748500445,gamma,0,celseq2
0.75,0.6,0.08788511120831849,0.021971277802079622,gamma,0,celseq2
0.7777777777777778,0.7,0.09666887445200088,0.02148197210044464,gamma,0,celseq2
0.7222222222222222,0.4,0.14039968262053792,0.038999911839038316,gamma,0,celseq2
1.0,0.8,0.11035226867080833,0.0,gamma,0,celseq2
0.7142857142857143,0.7666666666666667,0.13544766794703528,0.03869933369915293,gamma,0,celseq2
0.8571428571428571,0.7666666666666667,0.13855177232135568,0.019793110331622246,gamma,0,celseq2
0.47368421052631576,0.36666666666666664,0.07382653662631813,0.038856071908588495,gamma,0,celseq2
0.7692307692307693,0.5666666666666667,0.1081420151099943,0.02495584964076791,gamma,0,celseq2
0.9,0.6666666666666666,0.1647424531614981,0.016474245316149806,gamma,0,celseq2
0.8571428571428571,0.7666666666666667,0.13548265589426836,0.019354665127752628,gamma,0,celseq2
1.0,0.7333333333333333,0.15007382470284283,0.0,gamma,0,celseq2
0.8571428571428571,0.7666666666666667,0.14540690729703576,0.020772415328147973,gamma,0,celseq2
0.6666666666666666,0.6,0.11781264455637007,0.039270881518790025,gamma,0,celseq2
0.7857142857142857,0.5333333333333333,0.10977356958929006,0.023522907769133586,gamma,0,celseq2
0.8461538461538461,0.5666666666666667,0.10103270899263302,0.01554349369117431,gamma,0,celseq2
0.6923076923076923,0.5666666666666667,0.10709343605528276,0.032951826478548545,gamma,0,celseq2
0.45454545454545453,0.6333333333333333,0.11147601225013165,0.0608050975909809,gamma,0,celseq2
0.6666666666666666,0.8,0.12564567940552993,0.041881893135176644,gamma,0,celseq2
1.0,0.9,0.10606453120551118,0.0,gamma,0,celseq2
0.8461538461538461,0.5666666666666667,0.13923017552553776,0.021420027003928886,gamma,0,celseq2
0.5714285714285714,0.5333333333333333,0.062046259246093416,0.026591253962611465,gamma,0,celseq2
0.5,0.4,0.08173633651655507,0.040868168258277535,gamma,0,celseq2
1.0,0.8,0.1287941167214983,0.0,gamma,0,celseq2
