pre_cnem,post_cnem,cnem_delta,lntec,dcr,celltype,is_rare
0.24024230241775513,0.2635897994041443,0.02334749698638916,4.781295385668821,0.03170447254464681,gamma,0
0.2564074993133545,0.2777618169784546,0.021354317665100098,4.178410791368458,0.029566863352145794,gamma,0
0.21896123886108398,0.23227578401565552,0.013314545154571533,4.243292173016871,0.017342875055074522,gamma,0
0.24585598707199097,0.2611062526702881,0.01525026559829712,1.8779131453021465,0.020639321490281998,gamma,0
0.23938846588134766,0.26646023988723755,0.027071774005889893,4.270830926486392,0.03690566684719083,gamma,0
0.24041444063186646,0.2536214590072632,0.013207018375396729,2.2794868325785793,0.017694799153564155,gamma,0
0.2665109634399414,0.2872581481933594,0.02074718475341797,3.286667945627844,0.029108975010838093,gamma,0
0.24805915355682373,0.2574952244758606,0.009436070919036865,1.9835484963275425,0.01270843128567877,gamma,0
0.28419917821884155,0.2799859046936035,-0.004213273525238037,1.8769256841741389,-0.005851654228303837,gamma,0
0.23849445581436157,0.2571116089820862,0.01861715316772461,6.0999030830902425,0.02506049817552699,gamma,0
0.24832183122634888,0.2562418580055237,0.007920026779174805,4.006550239464332,0.010648658928205218,gamma,0
0.21672332286834717,0.24722421169281006,0.03050088882446289,3.416599840564072,0.04051789297454955,gamma,0
0.22760772705078125,0.2514832019805908,0.02387547492980957,2.0612129586211183,0.0318970462559886,gamma,0
0.24135702848434448,0.2521505355834961,0.010793507099151611,2.78810493515376,0.014432726922620785,gamma,0
0.25426918268203735,0.26315873861312866,0.008889555931091309,1.4669039935915769,0.012064411151948146,gamma,0
0.248227059841156,0.2512440085411072,0.003016948699951172,0.9644571165944621,0.004029281547481018,gamma,0
0.2648586630821228,0.3049822449684143,0.040123581886291504,2.8925918231676917,0.05773029767342858,gamma,0
0.27365410327911377,0.286007285118103,0.012353181838989258,1.5238478539689766,0.017301551656633673,gamma,0
