celltype,post_cnem,cnem_delta,method
ductal,0.1648140549659729,0.015466034412384033,Scanorama
ductal,0.13125324249267578,0.008613169193267822,Scanorama
ductal,0.18189620971679688,0.0017880797386169434,Scanorama
ductal,0.22504442930221558,0.03807097673416138,Scanorama
ductal,0.16041326522827148,0.006201624870300293,Scanorama
ductal,0.1505063772201538,0.007139444351196289,Scanorama
ductal,0.11236846446990967,0.0033262968063354492,Scanorama
ductal,0.14433413743972778,0.014341235160827637,Scanorama
ductal,0.1700482964515686,0.007481634616851807,Scanorama
ductal,0.21555590629577637,0.018495023250579834,Scanorama
ductal,0.12844741344451904,0.009817719459533691,Scanorama
ductal,0.12986475229263306,0.013395905494689941,Scanorama
ductal,0.13071030378341675,0.016073286533355713,Scanorama
ductal,0.15765893459320068,-7.390975952148438e-05,Scanorama
ductal,0.14393490552902222,0.006150424480438232,Scanorama
ductal,0.11695855855941772,0.011801362037658691,Scanorama
ductal,0.18453705310821533,0.011388659477233887,Scanorama
ductal,0.11263734102249146,0.01091378927230835,Scanorama
ductal,0.23546653985977173,0.006876051425933838,Scanorama
ductal,0.13056957721710205,0.012936890125274658,Scanorama
ductal,0.1388968825340271,0.012517929077148438,Scanorama
ductal,0.1362764835357666,0.011637330055236816,Scanorama
ductal,0.09690713882446289,0.009573280811309814,Scanorama
ductal,0.17118364572525024,0.012801051139831543,Scanorama
ductal,0.18839102983474731,0.020313799381256104,Scanorama
ductal,0.257063627243042,0.03149348497390747,Scanorama
ductal,0.3190012574195862,0.01018756628036499,Scanorama
ductal,0.12087208032608032,0.009104430675506592,Scanorama
ductal,0.14538782835006714,0.020702600479125977,Scanorama
ductal,0.14570671319961548,0.0035228729248046875,Scanorama
ductal,0.11865943670272827,0.008607268333435059,Scanorama
ductal,0.12402576208114624,0.0026641488075256348,Scanorama
ductal,0.22098112106323242,0.013284862041473389,Scanorama
ductal,0.16451424360275269,0.0075092315673828125,Scanorama
ductal,0.12795358896255493,0.01657015085220337,Scanorama
ductal,0.15485137701034546,0.0037551522254943848,Scanorama
ductal,0.18602317571640015,0.0021962523460388184,Scanorama
ductal,0.1198962926864624,0.021900534629821777,Scanorama
ductal,0.1561187505722046,0.013608157634735107,Scanorama
ductal,0.17525172233581543,0.013027846813201904,Scanorama
ductal,0.18265676498413086,0.00031381845474243164,Scanorama
ductal,0.16741228103637695,0.005927860736846924,Scanorama
ductal,0.19893711805343628,0.008709251880645752,Scanorama
ductal,0.11988270282745361,0.00638580322265625,Scanorama
ductal,0.16232383251190186,0.017928779125213623,Scanorama
ductal,0.12092989683151245,0.009285032749176025,Scanorama
ductal,0.19352936744689941,0.01339632272720337,Scanorama
ductal,0.14868414402008057,0.010728120803833008,Scanorama
ductal,0.13858669996261597,0.008077025413513184,Scanorama
ductal,0.17193496227264404,0.00967484712600708,Scanorama
ductal,0.148684561252594,0.00938403606414795,Scanorama
ductal,0.12402653694152832,0.00658649206161499,Scanorama
ductal,0.1369560956954956,0.009984910488128662,Scanorama
ductal,0.1738802194595337,0.0092734694480896,Scanorama
ductal,0.23600637912750244,0.036129891872406006,Scanorama
ductal,0.10713118314743042,0.012254297733306885,Scanorama
ductal,0.13130438327789307,0.025615155696868896,Scanorama
ductal,0.1436893343925476,0.0069078803062438965,Scanorama
ductal,0.21004718542099,0.0053122639656066895,Scanorama
ductal,0.15068912506103516,0.005752146244049072,Scanorama
ductal,0.17508453130722046,0.013808369636535645,Scanorama
ductal,0.19623810052871704,0.023490071296691895,Scanorama
ductal,0.13197088241577148,0.012437164783477783,Scanorama
ductal,0.14844661951065063,0.024796128273010254,Scanorama
ductal,0.1166229248046875,0.0022086501121520996,Scanorama
ductal,0.20335155725479126,0.026566386222839355,Scanorama
ductal,0.15370947122573853,0.006707131862640381,Scanorama
ductal,0.14637768268585205,0.01057136058807373,Scanorama
ductal,0.11114811897277832,0.006662607192993164,Scanorama
ductal,0.14147675037384033,0.007977426052093506,Scanorama
ductal,0.13769078254699707,0.007446408271789551,Scanorama
ductal,0.18007075786590576,0.014103114604949951,Scanorama
ductal,0.14493364095687866,0.010861873626708984,Scanorama
ductal,0.13784795999526978,0.007842063903808594,Scanorama
ductal,0.1492762565612793,0.004994094371795654,Scanorama
ductal,0.1447664499282837,0.015042245388031006,Scanorama
ductal,0.09718948602676392,0.00592041015625,Scanorama
ductal,0.20708400011062622,0.006736457347869873,Scanorama
ductal,0.1274498701095581,0.01925480365753174,Scanorama
ductal,0.20238226652145386,0.01954132318496704,Scanorama
ductal,0.20847010612487793,0.028402328491210938,Scanorama
ductal,0.19775772094726562,0.01197052001953125,Scanorama
ductal,0.17062586545944214,0.010228276252746582,Scanorama
ductal,0.2116815447807312,0.016470134258270264,Scanorama
ductal,0.1971721649169922,0.012220263481140137,Scanorama
ductal,0.3194504380226135,0.06268411874771118,Scanorama
ductal,0.12289118766784668,0.002753913402557373,Scanorama
ductal,0.20599699020385742,0.01882880926132202,Scanorama
ductal,0.2250264286994934,0.030072927474975586,Scanorama
ductal,0.11497414112091064,0.0036551356315612793,Scanorama
ductal,0.2584651708602905,0.011993050575256348,Scanorama
ductal,0.13811635971069336,0.014952301979064941,Scanorama
ductal,0.14157772064208984,0.005868434906005859,Scanorama
ductal,0.17844831943511963,0.00037044286727905273,Scanorama
ductal,0.2171008586883545,0.033602237701416016,Scanorama
ductal,0.17380356788635254,0.011239349842071533,Scanorama
ductal,0.13348734378814697,0.005977272987365723,Scanorama
ductal,0.14130336046218872,0.0149613618850708,Scanorama
ductal,0.27303558588027954,0.03071039915084839,Scanorama
ductal,0.13833284378051758,0.008786499500274658,Scanorama
ductal,0.14057236909866333,0.005546629428863525,Scanorama
ductal,0.1860736608505249,0.0016862154006958008,Scanorama
ductal,0.1439812183380127,0.010511040687561035,Scanorama
ductal,0.11831343173980713,0.002327263355255127,Scanorama
ductal,0.24895089864730835,-0.004203677177429199,Scanorama
ductal,0.1436558961868286,0.0011556148529052734,Scanorama
ductal,0.24378132820129395,0.0077207088470458984,Scanorama
ductal,0.1624738574028015,0.012034058570861816,Scanorama
ductal,0.24141764640808105,0.0062558650970458984,Scanorama
ductal,0.17061138153076172,0.013389110565185547,Scanorama
ductal,0.2958980202674866,0.005124449729919434,Scanorama
ductal,0.12388157844543457,0.007595062255859375,Scanorama
ductal,0.13268601894378662,0.006297886371612549,Scanorama
ductal,0.14413291215896606,0.002533435821533203,Scanorama
ductal,0.15871936082839966,0.017631709575653076,Scanorama
ductal,0.21593409776687622,0.020136356353759766,Scanorama
ductal,0.23417586088180542,0.003574192523956299,Scanorama
ductal,0.12479913234710693,0.009058892726898193,Scanorama
ductal,0.1800174117088318,0.00283890962600708,Scanorama
ductal,0.1790335774421692,0.012366414070129395,Scanorama
ductal,0.14546233415603638,0.007868587970733643,Scanorama
ductal,0.12509578466415405,0.006829977035522461,Scanorama
ductal,0.1608256697654724,0.009347498416900635,Scanorama
ductal,0.12236803770065308,0.00761646032333374,Scanorama
ductal,0.17667853832244873,0.003020644187927246,Scanorama
ductal,0.1621553897857666,0.020017147064208984,Scanorama
ductal,0.31639719009399414,0.01632702350616455,Scanorama
ductal,0.1508948802947998,0.0004329085350036621,Scanorama
ductal,0.2683274745941162,0.018170714378356934,Scanorama
ductal,0.23763328790664673,-0.020607948303222656,Scanorama
ductal,0.219640851020813,0.04368668794631958,Scanorama
ductal,0.2580873966217041,-0.03383904695510864,Scanorama
ductal,0.2608455419540405,-0.01755547523498535,Scanorama
ductal,0.3622996211051941,0.07978010177612305,Scanorama
ductal,0.17075854539871216,0.02919936180114746,Scanorama
ductal,0.2784719467163086,0.018547117710113525,Scanorama
ductal,0.20421183109283447,0.03980302810668945,Scanorama
ductal,0.20126557350158691,0.02490532398223877,Scanorama
ductal,0.23422735929489136,0.03224378824234009,Scanorama
ductal,0.24672538042068481,0.050894081592559814,Scanorama
ductal,0.27595198154449463,0.029430806636810303,Scanorama
ductal,0.1993039846420288,0.01105797290802002,Scanorama
ductal,0.2267724871635437,0.04207652807235718,Scanorama
ductal,0.29935985803604126,0.00808560848236084,Scanorama
ductal,0.16952139139175415,0.033696651458740234,Scanorama
ductal,0.21369701623916626,0.04707634449005127,Scanorama
ductal,0.2136211395263672,0.04042893648147583,Scanorama
ductal,0.21524959802627563,0.0038229823112487793,Scanorama
ductal,0.25780487060546875,0.04925447702407837,Scanorama
ductal,0.31753480434417725,0.0020210742950439453,Scanorama
ductal,0.2453252673149109,0.02331453561782837,Scanorama
ductal,0.27670538425445557,0.04922682046890259,Scanorama
ductal,0.29866141080856323,0.03538942337036133,Scanorama
ductal,0.34821152687072754,0.059402287006378174,Scanorama
ductal,0.3087276816368103,0.04611891508102417,Scanorama
ductal,0.31077754497528076,0.12214773893356323,Scanorama
ductal,0.28543001413345337,0.018894314765930176,Scanorama
ductal,0.2523776888847351,0.017743706703186035,Scanorama
ductal,0.19543808698654175,-0.007942557334899902,Scanorama
ductal,0.2534717917442322,0.021582365036010742,Scanorama
ductal,0.260600209236145,-0.01374971866607666,Scanorama
ductal,0.2141627073287964,0.02863490581512451,Scanorama
ductal,0.2164088487625122,0.04175800085067749,Scanorama
ductal,0.20699667930603027,0.023823916912078857,Scanorama
ductal,0.20271092653274536,-0.021117866039276123,Scanorama
ductal,0.31316572427749634,0.03142833709716797,Scanorama
ductal,0.14604562520980835,0.007465243339538574,Scanorama
ductal,0.21383816003799438,0.017895519733428955,Scanorama
ductal,0.18668168783187866,0.00899726152420044,Scanorama
ductal,0.1752181053161621,0.003602325916290283,Scanorama
ductal,0.17629027366638184,-0.00514596700668335,Scanorama
ductal,0.2487305998802185,-0.009176433086395264,Scanorama
ductal,0.2535715103149414,0.008319854736328125,Scanorama
ductal,0.20895379781723022,0.005204439163208008,Scanorama
ductal,0.309292197227478,0.016484320163726807,Scanorama
ductal,0.16085588932037354,6.598234176635742e-05,Scanorama
ductal,0.22589313983917236,0.01025533676147461,Scanorama
ductal,0.1524258852005005,0.004046142101287842,Scanorama
ductal,0.19007796049118042,0.01139158010482788,Scanorama
ductal,0.20256710052490234,0.0016734004020690918,Scanorama
ductal,0.15065443515777588,0.011363029479980469,Scanorama
ductal,0.16610795259475708,0.00924760103225708,Scanorama
ductal,0.2102745771408081,-0.005768537521362305,Scanorama
ductal,0.24441325664520264,0.0005127191543579102,Scanorama
ductal,0.14732402563095093,0.0013065338134765625,Scanorama
ductal,0.19633811712265015,0.014281153678894043,Scanorama
ductal,0.16559582948684692,0.012517392635345459,Scanorama
ductal,0.28937268257141113,-0.034953534603118896,Scanorama
ductal,0.13925868272781372,0.011417388916015625,Scanorama
ductal,0.1803370714187622,0.006639599800109863,Scanorama
ductal,0.21663397550582886,-0.0001055598258972168,Scanorama
ductal,0.25730401277542114,0.00631946325302124,Scanorama
ductal,0.26055634021759033,0.00131911039352417,Scanorama
ductal,0.21712267398834229,-0.0031033754348754883,Scanorama
ductal,0.17834436893463135,-0.004552185535430908,Scanorama
ductal,0.21603405475616455,-0.0005140900611877441,Scanorama
ductal,0.29519176483154297,0.004843950271606445,Scanorama
ductal,0.2561272978782654,0.013441860675811768,Scanorama
ductal,0.33702486753463745,0.00752490758895874,Scanorama
ductal,0.2540817856788635,0.003758728504180908,Scanorama
ductal,0.28034257888793945,-0.0013355612754821777,Scanorama
ductal,0.3033052086830139,-0.0012695789337158203,Scanorama
ductal,0.23290836811065674,0.005828738212585449,Scanorama
ductal,0.1838054060935974,0.003930866718292236,Scanorama
ductal,0.20911836624145508,0.0016238093376159668,Scanorama
ductal,0.27405446767807007,-0.008682072162628174,Scanorama
ductal,0.11188799142837524,0.007963418960571289,Scanorama
ductal,0.09982794523239136,-0.0014709234237670898,Scanorama
ductal,0.08754622936248779,-0.0001850724220275879,Scanorama
ductal,0.10882800817489624,0.003731846809387207,Scanorama
ductal,0.22204065322875977,-0.0038303136825561523,Scanorama
ductal,0.21297305822372437,-0.003311634063720703,Scanorama
ductal,0.11381667852401733,-0.0042008161544799805,Scanorama
ductal,0.11540639400482178,2.5510787963867188e-05,Scanorama
ductal,0.13136494159698486,-0.0003361701965332031,Scanorama
ductal,0.09218162298202515,-0.003081381320953369,Scanorama
ductal,0.15919411182403564,-0.0036320090293884277,Scanorama
ductal,0.2040080428123474,0.00575941801071167,Scanorama
ductal,0.10902202129364014,0.002581000328063965,Scanorama
ductal,0.16000288724899292,0.000433504581451416,Scanorama
ductal,0.09092891216278076,-0.0025674104690551758,Scanorama
ductal,0.10991579294204712,0.00040924549102783203,Scanorama
ductal,0.09840971231460571,0.002672910690307617,Scanorama
ductal,0.10402339696884155,0.0003662705421447754,Scanorama
ductal,0.11226153373718262,0.0005208253860473633,Scanorama
ductal,0.10551363229751587,0.0031494498252868652,Scanorama
ductal,0.13746774196624756,0.004647552967071533,Scanorama
ductal,0.10453367233276367,-4.0411949157714844e-05,Scanorama
ductal,0.08039307594299316,-0.0002846717834472656,Scanorama
ductal,0.1206168532371521,-0.00030231475830078125,Scanorama
ductal,0.10202527046203613,0.0022960305213928223,Scanorama
ductal,0.14598488807678223,-0.003715693950653076,Scanorama
ductal,0.11259645223617554,0.0033235549926757812,Scanorama
ductal,0.09705245494842529,-0.0006018280982971191,Scanorama
ductal,0.21957242488861084,0.0060996413230896,Scanorama
ductal,0.10453462600708008,-0.0018950104713439941,Scanorama
ductal,0.11694520711898804,0.002120673656463623,Scanorama
ductal,0.13308769464492798,-0.0027431845664978027,Scanorama
ductal,0.09141379594802856,0.0002231597900390625,Scanorama
ductal,0.09134989976882935,-0.00036400556564331055,Scanorama
ductal,0.10128158330917358,-0.0039023756980895996,Scanorama
ductal,0.11666184663772583,8.171796798706055e-05,Scanorama
ductal,0.11195755004882812,-0.0011389851570129395,Scanorama
ductal,0.1026884913444519,-0.003453552722930908,Scanorama
ductal,0.10637980699539185,0.0015285015106201172,Scanorama
ductal,0.1020207405090332,-0.0015997886657714844,Scanorama
ductal,0.10523182153701782,0.003413856029510498,Scanorama
ductal,0.06852215528488159,-0.004501640796661377,Scanorama
ductal,0.09186160564422607,-0.002653956413269043,Scanorama
ductal,0.15141242742538452,-0.005207180976867676,Scanorama
ductal,0.0864936113357544,0.0003445148468017578,Scanorama
ductal,0.10901927947998047,-0.000643312931060791,Scanorama
ductal,0.14121699333190918,0.004378080368041992,Scanorama
ductal,0.24250823259353638,-0.004028379917144775,Scanorama
ductal,0.11643046140670776,-0.0007176995277404785,Scanorama
ductal,0.12414795160293579,-0.0008378028869628906,Scanorama
ductal,0.1547408103942871,0.01122981309890747,Scanorama
ductal,0.1749541163444519,0.02707493305206299,Scanorama
ductal,0.10943418741226196,0.005216360092163086,Scanorama
ductal,0.11761033535003662,0.00025177001953125,Scanorama
ductal,0.11112707853317261,-0.0006350874900817871,Scanorama
ductal,0.09195137023925781,-0.0018943548202514648,Scanorama
ductal,0.08965474367141724,-0.0010060667991638184,Scanorama
ductal,0.1391671895980835,0.0001895427703857422,Scanorama
ductal,0.09214681386947632,-0.005383610725402832,Scanorama
ductal,0.12046432495117188,0.0036870241165161133,Scanorama
ductal,0.10848653316497803,0.00023025274276733398,Scanorama
ductal,0.1096733808517456,-0.005465447902679443,Scanorama
ductal,0.21743786334991455,0.014598846435546875,Scanorama
ductal,0.21355175971984863,0.014896392822265625,Scanorama
ductal,0.09726935625076294,0.0016335248947143555,Scanorama
ductal,0.09349983930587769,-0.001477956771850586,Scanorama
ductal,0.13565599918365479,-0.0016126632690429688,Scanorama
ductal,0.2503507137298584,0.0015556812286376953,Scanorama
ductal,0.10357487201690674,-0.0022589564323425293,Scanorama
ductal,0.1722303032875061,0.010700404644012451,Scanorama
ductal,0.16324001550674438,0.03352290391921997,Scanorama
ductal,0.17730534076690674,-0.0007408857345581055,Scanorama
ductal,0.10122781991958618,-0.0011298060417175293,Scanorama
ductal,0.313964307308197,0.007080435752868652,Scanorama
ductal,0.10172492265701294,-0.0005744695663452148,Scanorama
ductal,0.11202347278594971,-0.003460705280303955,Scanorama
ductal,0.15497064590454102,-0.004756927490234375,Scanorama
ductal,0.143549382686615,-0.003978729248046875,Scanorama
ductal,0.11035668849945068,0.003695189952850342,Scanorama
ductal,0.11445027589797974,0.005920469760894775,Scanorama
