post_cnem,pre_cnem,celltype,is_rare,batch
0.2463975,0.26280957,Dendritic cell,0,D5
0.2464565,0.24499768,Plasma cell,0,D5
0.27003753,0.26817334,Plasma cell,0,D5
0.34329426,0.34813035,Macrophage,0,D5
0.28140187,0.27991974,Plasma cell,0,D5
0.26231825,0.262555,Plasma cell,0,D5
0.25884646,0.2544428,Macrophage,0,D5
0.24306637,0.2522592,Plasma cell,0,D5
0.21409571,0.21224773,Dendritic cell,0,D5
0.217031,0.2210834,Dendritic cell,0,D5
0.2572236,0.25027317,Macrophage,0,D5
0.2506435,0.24908,Macrophage,0,D5
0.22798312,0.2251656,Macrophage,0,D5
0.2242626,0.22801936,Plasma cell,0,D5
0.21835792,0.21893561,Plasma cell,0,D5
0.24897993,0.26251066,Macrophage,0,D5
0.3140949,0.31578207,Plasma cell,0,D5
0.22514689,0.22609901,Macrophage,0,D5
0.2699049,0.2826755,Macrophage,0,D5
0.24633414,0.24591494,Plasma cell,0,D5
0.2057221,0.21771437,Macrophage,0,D5
0.20160872,0.21186572,Macrophage,0,D5
0.21438491,0.22244704,Macrophage,0,D5
0.14577883,0.15073931,Macrophage,0,D5
0.2137208,0.20821536,Dendritic cell,0,D5
0.2892815,0.29892558,Plasma cell,0,D5
0.24782664,0.24472827,Dendritic cell,0,D5
0.24735427,0.24937707,Macrophage,0,D5
0.2962135,0.3035562,Plasma cell,0,D5
0.23948622,0.2416268,Macrophage,0,D5
0.25407135,0.25717223,Dendritic cell,0,D5
0.22782195,0.23622167,Macrophage,0,D5
0.2806338,0.29810798,Macrophage,0,D5
0.31660545,0.3217857,Plasma cell,0,D5
0.26319498,0.25889027,Macrophage,0,D5
0.23397225,0.23652303,Dendritic cell,0,D5
0.2634306,0.27251554,Macrophage,0,D5
0.2747314,0.2808097,Macrophage,0,D5
0.28043836,0.28333306,Plasma cell,0,D5
0.23351091,0.24785626,Macrophage,0,D5
0.2704801,0.27146626,Macrophage,0,D5
0.25831085,0.26987755,Macrophage,0,D5
0.24027354,0.24276459,Macrophage,0,D5
0.24874806,0.24921519,Macrophage,0,D5
0.2313497,0.2287671,Macrophage,0,D5
0.24458092,0.24821824,Macrophage,0,D5
0.2571593,0.26160395,Macrophage,0,D5
0.23673868,0.23399055,Macrophage,0,D5
0.22783637,0.22651309,Macrophage,0,D5
0.33507514,0.34770685,T cell,0,D5
0.24747217,0.26170957,Macrophage,0,D5
0.24441862,0.2482593,Macrophage,0,D5
0.24128437,0.24329185,Macrophage,0,D5
0.36286664,0.3408395,Plasma cell,0,D5
0.20967257,0.21101242,Macrophage,0,D5
0.22844791,0.22593963,Macrophage,0,D5
0.21284574,0.20931101,Macrophage,0,D5
0.21214724,0.22278672,Macrophage,0,D5
0.17713356,0.18230623,Macrophage,0,D5
0.23526782,0.24126011,Macrophage,0,D5
0.32244962,0.3275692,Plasma cell,0,D5
0.3214354,0.32014543,Macrophage,0,D5
0.28573895,0.2843281,B cell,0,D5
0.24373865,0.26166606,Macrophage,0,D5
0.23947048,0.23403144,Macrophage,0,D5
0.23722291,0.21928185,B cell,0,D5
0.33841956,0.32112223,B cell,0,D5
0.30562747,0.29079026,NK cell,0,D5
0.27189684,0.26786602,B cell,0,D5
0.25735885,0.23031962,B cell,0,D5
0.21222043,0.20685542,B cell,0,D5
0.18313539,0.17660767,Plasma cell,0,D5
0.21338296,0.20337105,B cell,0,D5
0.25330895,0.2525717,Plasma cell,0,D5
0.25163507,0.25400233,T cell,0,D5
0.33807063,0.33849025,T cell,0,D5
0.10894811,0.11437595,Macrophage,0,D5
0.15870488,0.16142976,pDC,1,D5
0.27228498,0.26779473,T cell,0,D5
0.3168416,0.31299722,T cell,0,D5
0.36505628,0.36643386,T cell,0,D5
0.2540332,0.22653753,T cell,0,D5
0.21973461,0.21590114,Plasma cell,0,D5
0.15860927,0.14937127,B cell,0,D5
0.28517687,0.28369635,T cell,0,D5
0.28045785,0.2763573,Dendritic cell,0,D5
0.19938076,0.19379658,B cell,0,D5
0.2392354,0.23408455,T cell,0,D5
0.24746501,0.23473382,B cell,0,D5
0.28235042,0.26588625,B cell,0,D5
0.20056492,0.2048589,Plasma cell,0,D5
0.23429894,0.23270422,T cell,0,D5
0.27706927,0.28267288,T cell,0,D5
0.23980689,0.23908049,T cell,0,D5
0.3370005,0.3368641,T cell,0,D5
0.3107438,0.31454265,Plasma cell,0,D5
0.21629196,0.20186466,B cell,0,D5
0.22619778,0.22546655,T cell,0,D5
0.25247836,0.2569723,T cell,0,D5
0.31418562,0.31639802,T cell,0,D5
0.14209116,0.1398927,Dendritic cell,0,D5
0.15127349,0.15212226,Macrophage,0,D5
0.30610502,0.31105912,T cell,0,D5
0.27177215,0.2792163,Dendritic cell,0,D5
0.24561149,0.2398125,Plasma cell,0,D5
0.24293625,0.24826467,T cell,0,D5
0.23372471,0.21832764,B cell,0,D5
0.24920261,0.2521934,B cell,0,D5
0.32377827,0.31389487,T cell,0,D5
0.2605883,0.26424563,T cell,0,D5
0.22997558,0.22368014,B cell,0,D5
0.28206867,0.24996334,B cell,0,D5
0.22370732,0.20118088,B cell,0,D5
0.19971901,0.1895358,B cell,0,D5
0.23924917,0.22955346,Plasma cell,0,D5
0.25464213,0.2332859,B cell,0,D5
0.3173802,0.31749946,T cell,0,D5
0.2920305,0.28707278,B cell,0,D5
0.2766987,0.26113427,B cell,0,D5
0.32361615,0.32954037,T cell,0,D5
0.2592104,0.24368525,T cell,0,D5
0.16531926,0.13406718,B cell,0,D5
0.25835294,0.25527763,T cell,0,D5
0.29521632,0.2975232,T cell,0,D5
0.18473554,0.18407738,pDC,1,D5
0.29153252,0.31136465,T cell,0,D5
0.2758392,0.27152258,NK cell,0,D5
0.21580315,0.21687639,Plasma cell,0,D5
0.2663557,0.26478696,Plasma cell,0,D5
0.18961704,0.19239831,Plasma cell,0,D5
0.24780989,0.2529518,T cell,0,D5
0.27734786,0.28678453,NK cell,0,D5
0.3361677,0.33931386,T cell,0,D5
0.24553883,0.25660956,T cell,0,D5
0.20217884,0.20097256,T cell,0,D5
0.20913327,0.19555724,Dendritic cell,0,D5
0.3407582,0.32267278,B cell,0,D5
0.24069941,0.22248137,B cell,0,D5
0.10050511,0.100376785,Macrophage,0,D5
0.1278593,0.12235278,B cell,0,D5
0.12762862,0.12534416,B cell,0,D5
0.12921739,0.13930458,T cell,0,D5
0.2672242,0.25336826,T cell,0,D5
0.21907783,0.22158474,B cell,0,D5
0.29503125,0.28684163,T cell,0,D5
0.21880871,0.2097866,B cell,0,D5
0.31047058,0.29791665,B cell,0,D5
0.21701884,0.20919561,B cell,0,D5
0.30578387,0.3009488,T cell,0,D5
0.29002094,0.2720332,T cell,0,D5
0.2768157,0.26932156,T cell,0,D5
0.2123928,0.20403731,B cell,0,D5
0.16132128,0.1561752,pDC,1,D5
0.21391702,0.20975876,B cell,0,D5
0.24987477,0.22144961,B cell,0,D5
0.3022269,0.31748885,T cell,0,D5
0.15404892,0.15042597,pDC,1,D5
0.24839687,0.25177258,T cell,0,D5
0.26763475,0.24620545,B cell,0,D5
0.21529442,0.17844075,B cell,0,D5
0.2872985,0.29656732,T cell,0,D5
0.30360395,0.30337077,NK cell,0,D5
0.26368117,0.23187065,B cell,0,D5
0.29581004,0.2955048,T cell,0,D5
0.16654289,0.17327118,Dendritic cell,0,D5
0.18363595,0.1821006,Plasma cell,0,D5
0.30464655,0.31232905,T cell,0,D5
0.22132051,0.16892219,Dendritic cell,0,D5
0.31109774,0.29801393,T cell,0,D5
0.26878524,0.24926043,T cell,0,D5
0.30251563,0.31277156,T cell,0,D5
0.17639625,0.18054646,Dendritic cell,0,D5
0.26225644,0.25477213,B cell,0,D5
0.23470789,0.2234354,T cell,0,D5
0.22971654,0.2241596,Plasma cell,0,D5
0.28830266,0.28181863,T cell,0,D5
0.22458637,0.20669806,B cell,0,D5
0.18884647,0.17748046,Macrophage,0,D5
0.2269308,0.22684109,T cell,0,D5
0.25278157,0.24919534,T cell,0,D5
0.2771809,0.24896371,B cell,0,D5
0.22171247,0.20607209,B cell,0,D5
0.13684583,0.13586581,B cell,0,D5
0.2858408,0.27891076,T cell,0,D5
0.3303734,0.34497523,T cell,0,D5
0.17541742,0.17714524,pDC,1,D5
0.29262948,0.30732167,T cell,0,D5
0.34233558,0.34323657,T cell,0,D5
0.18865371,0.18628263,Plasma cell,0,D5
0.21935987,0.21260273,T cell,0,D5
0.24192047,0.25302184,Dendritic cell,0,D5
0.24379516,0.24128109,B cell,0,D5
0.2134937,0.20872098,Plasma cell,0,D5
0.21334761,0.21575409,Plasma cell,0,D5
0.20771521,0.20705724,Plasma cell,0,D5
0.106324255,0.103636265,Macrophage,0,D5
0.103141546,0.09786749,Macrophage,0,D5
0.2704842,0.26727098,T cell,0,D5
0.27247977,0.2843023,T cell,0,D5
0.22102547,0.17193627,B cell,0,D5
0.17457116,0.1675967,Macrophage,0,D5
0.2861206,0.28192854,B cell,0,D5
0.28327882,0.28204036,T cell,0,D5
0.30720627,0.30686486,T cell,0,D5
0.22929007,0.22493792,B cell,0,D5
0.3307172,0.33415264,T cell,0,D5
0.4271028,0.42295158,B cell,0,D5
0.30806738,0.2933246,B cell,0,D5
0.20100725,0.20581478,B cell,0,D5
0.20916569,0.20626843,B cell,0,D5
0.2868452,0.28084105,T cell,0,D5
0.34304833,0.33898222,T cell,0,D5
0.27166164,0.2687853,T cell,0,D5
0.30888397,0.30161333,NK cell,0,D5
0.26600534,0.26589036,B cell,0,D5
0.25625634,0.24849892,T cell,0,D5
0.18430829,0.18805206,pDC,1,D5
0.2986744,0.29550874,T cell,0,D5
0.20256543,0.20764613,Plasma cell,0,D5
0.30870986,0.29280543,T cell,0,D5
0.1449526,0.14093769,Macrophage,0,D5
0.25102103,0.25435293,B cell,0,D5
0.21502173,0.21383542,T cell,0,D5
0.27327657,0.27208662,T cell,0,D5
0.13647932,0.14136523,Dendritic cell,0,D5
0.12790674,0.13248873,Dendritic cell,0,D5
0.19522285,0.19096613,pDC,1,D5
0.203264,0.20439768,B cell,0,D5
0.24934149,0.23938394,B cell,0,D5
0.21499085,0.20147896,B cell,0,D5
0.24285269,0.24606699,B cell,0,D5
0.26109326,0.25077105,T cell,0,D5
0.22295153,0.21250248,T cell,0,D5
0.18031263,0.18825579,Plasma cell,0,D5
0.26895934,0.2760632,T cell,0,D5
0.4051478,0.42657626,T cell,0,D5
0.25056297,0.25453198,T cell,0,D5
0.23126751,0.23354137,Plasma cell,0,D5
0.26851916,0.26529872,B cell,0,D5
0.26481116,0.25831103,T cell,0,D5
0.24474418,0.2363556,B cell,0,D5
0.1903019,0.18099535,T cell,0,D5
0.16660768,0.16674507,T cell,0,D5
0.24651283,0.23767614,B cell,0,D5
0.1561299,0.15539372,T cell,0,D5
0.26121527,0.26318997,NK cell,0,D5
0.23264813,0.20042068,B cell,0,D5
0.2858609,0.28246212,B cell,0,D5
0.13497722,0.13619435,Macrophage,0,D5
0.29910314,0.308329,T cell,0,D5
0.23761141,0.24414885,Plasma cell,0,D5
0.19054598,0.19016409,Plasma cell,0,D5
0.31116587,0.31428927,Plasma cell,0,D5
0.23581058,0.22956246,Plasma cell,0,D5
0.29143047,0.29078126,T cell,0,D5
0.20475149,0.20124501,Plasma cell,0,D5
0.21423584,0.21675229,Plasma cell,0,D5
0.27350146,0.2975633,T cell,0,D5
0.3120287,0.27354187,T cell,0,D5
0.34336346,0.3532955,T cell,0,D5
0.20675361,0.20096922,pDC,1,D5
0.2538696,0.2591303,Plasma cell,0,D5
0.15468645,0.15423441,Dendritic cell,0,D5
0.25335073,0.2453208,B cell,0,D5
0.189964,0.18425667,T cell,0,D5
0.17096949,0.1707055,B cell,0,D5
0.18314344,0.18535548,T cell,0,D5
0.20917726,0.19777912,B cell,0,D5
0.21445417,0.16469312,B cell,0,D5
0.18310583,0.17511022,Dendritic cell,0,D5
0.35320926,0.36444253,T cell,0,D5
0.24422836,0.24107867,Dendritic cell,0,D5
0.14748096,0.14739347,T cell,0,D5
0.30499876,0.31533897,NK cell,0,D5
0.24890566,0.24998033,T cell,0,D5
0.17289305,0.17159796,B cell,0,D5
0.2043739,0.2020148,pDC,1,D5
0.30652773,0.3120178,T cell,0,D5
0.20676214,0.19093263,Dendritic cell,0,D5
0.31732738,0.30835402,T cell,0,D5
0.23151839,0.21354347,B cell,0,D5
0.25497156,0.25454843,NK cell,0,D5
0.24278176,0.24492049,T cell,0,D5
0.38030434,0.38744712,Plasma cell,0,D5
0.3260864,0.31677496,T cell,0,D5
0.16629618,0.15058362,Dendritic cell,0,D5
0.26903105,0.2630235,T cell,0,D5
0.16815972,0.18413669,T cell,0,D5
0.23887986,0.2395376,B cell,0,D5
0.29290724,0.2723999,B cell,0,D5
0.1829263,0.18335223,T cell,0,D5
0.17969751,0.18300045,pDC,1,D5
0.14339805,0.15100455,Macrophage,0,D5
0.21629679,0.23302531,T cell,0,D5
0.107449174,0.10850477,B cell,0,D5
0.1498214,0.15231663,Macrophage,0,D5
0.20989108,0.21436548,T cell,0,D5
0.22376502,0.22308147,Plasma cell,0,D5
0.31069136,0.29371893,T cell,0,D5
0.25572622,0.257537,T cell,0,D5
0.11051643,0.115377665,Macrophage,0,D5
0.15257573,0.1437794,B cell,0,D5
0.19792461,0.19986677,Plasma cell,0,D5
0.20883346,0.21471441,B cell,0,D5
0.19411612,0.20460653,B cell,0,D5
0.30205297,0.26178813,B cell,0,D5
0.20556653,0.2055391,B cell,0,D5
0.29692137,0.288096,T cell,0,D5
0.29246765,0.286363,T cell,0,D5
0.29744828,0.3024447,T cell,0,D5
0.19759792,0.19589925,T cell,0,D5
0.21689707,0.21538222,T cell,0,D5
0.21523452,0.21419084,Plasma cell,0,D5
0.24472153,0.2429347,B cell,0,D5
0.18506426,0.17615038,Dendritic cell,0,D5
0.2234863,0.21721941,Plasma cell,0,D5
0.18250751,0.1786735,pDC,1,D5
0.33848804,0.32368922,T cell,0,D5
0.22056305,0.22687316,Plasma cell,0,D5
0.247141,0.25175732,T cell,0,D5
0.32346934,0.29438818,T cell,0,D5
0.19280875,0.20277911,Plasma cell,0,D5
0.34560597,0.3423419,pDC,1,D5
0.2917722,0.28056812,T cell,0,D5
0.14734566,0.15186024,B cell,0,D5
0.20351386,0.20512068,T cell,0,D5
0.2940737,0.2869842,T cell,0,D5
0.21973276,0.2089454,Plasma cell,0,D5
0.26577145,0.26801634,B cell,0,D5
0.23892057,0.23944485,T cell,0,D5
0.15887457,0.15383828,Macrophage,0,D5
0.31812114,0.3164007,T cell,0,D5
0.26437622,0.2577862,T cell,0,D5
0.19679093,0.19695711,Plasma cell,0,D5
0.2478962,0.24121517,T cell,0,D5
0.13537681,0.13144517,Macrophage,0,D5
0.3105507,0.31478494,T cell,0,D5
0.32330704,0.3168648,T cell,0,D5
0.24254763,0.2516352,T cell,0,D5
0.2832873,0.28499657,T cell,0,D5
0.21823698,0.22246331,B cell,0,D5
0.29016244,0.28235042,T cell,0,D5
0.13862193,0.13009,Macrophage,0,D5
0.20254946,0.20434278,Dendritic cell,0,D5
0.14595348,0.15582848,Macrophage,0,D5
0.36350435,0.36101067,T cell,0,D5
0.19737655,0.21171796,Plasma cell,0,D5
0.27265805,0.27992505,T cell,0,D5
0.28555477,0.26568377,B cell,0,D5
0.2749895,0.27017546,T cell,0,D5
0.2999329,0.29184163,T cell,0,D5
0.23846161,0.2363221,T cell,0,D5
0.20524943,0.20239949,Plasma cell,0,D5
0.2223478,0.2005986,B cell,0,D5
0.25843912,0.26641446,Plasma cell,0,D5
0.18125546,0.18002224,T cell,0,D5
0.20357019,0.2153492,Plasma cell,0,D5
0.30018973,0.30418998,pDC,1,D5
0.3075794,0.31017357,B cell,0,D5
0.3452478,0.34004152,T cell,0,D5
0.24534655,0.24370861,T cell,0,D5
0.29908276,0.29986763,T cell,0,D5
0.33054334,0.33917618,T cell,0,D5
0.16326529,0.15659195,Dendritic cell,0,D5
0.3668208,0.37858832,T cell,0,D5
0.31507313,0.32452595,T cell,0,D5
0.29083824,0.2985977,T cell,0,D5
0.17308831,0.1790098,Macrophage,0,D5
0.19595969,0.1903159,Plasma cell,0,D5
0.29063392,0.27393663,B cell,0,D5
0.31680888,0.32374626,NK cell,0,D5
0.3314218,0.35356724,T cell,0,D5
0.26042163,0.2471484,B cell,0,D5
0.19029301,0.18792695,Macrophage,0,D5
0.18082261,0.17057347,Dendritic cell,0,D5
0.17429829,0.15228224,Dendritic cell,0,D5
0.15180027,0.15491319,Macrophage,0,D5
0.097991586,0.10039806,Macrophage,0,D5
0.1947521,0.19557357,pDC,1,D5
0.22865635,0.227041,B cell,0,D5
0.367854,0.3747871,T cell,0,D5
0.15348864,0.15818667,Dendritic cell,0,D5
0.15878236,0.16459608,B cell,0,D5
0.26038718,0.27334273,Plasma cell,0,D5
0.27889186,0.28741968,T cell,0,D5
0.23603559,0.23822463,T cell,0,D5
0.23808521,0.23998898,T cell,0,D5
0.24959719,0.24868286,T cell,0,D5
0.19180119,0.19386423,Macrophage,0,D5
0.23331082,0.23420781,B cell,0,D5
0.30302525,0.29482263,B cell,0,D5
0.25477493,0.26655114,T cell,0,D5
0.28386223,0.2770185,B cell,0,D5
0.14411914,0.14841598,B cell,0,D5
0.24242258,0.242701,T cell,0,D5
0.2577051,0.258525,B cell,0,D5
0.22347903,0.22879088,Plasma cell,0,D5
0.20223475,0.19962215,Plasma cell,0,D5
0.2927456,0.29861915,T cell,0,D5
0.2632103,0.23976457,T cell,0,D5
0.36858815,0.34838033,B cell,0,D5
0.36133748,0.36649394,B cell,0,D5
0.2750846,0.2781341,T cell,0,D5
0.33202624,0.33911842,T cell,0,D5
0.20130253,0.19632077,B cell,0,D5
0.26696312,0.2465223,Plasma cell,0,D5
0.11734676,0.12148726,Macrophage,0,D5
0.23050547,0.2268691,B cell,0,D5
0.2831211,0.26953143,B cell,0,D5
0.29461843,0.2920978,T cell,0,D5
0.27303714,0.27327108,T cell,0,D5
0.2944523,0.3102942,Plasma cell,0,D5
0.3183235,0.30196524,Plasma cell,0,D5
0.24408555,0.23911572,T cell,0,D5
0.18329751,0.18050742,B cell,0,D5
0.27324522,0.25135338,B cell,0,D5
0.27169222,0.27063715,B cell,0,D5
0.29340577,0.25749266,B cell,0,D5
0.26271045,0.26823372,T cell,0,D5
0.2961675,0.29990423,T cell,0,D5
0.37924147,0.3843062,T cell,0,D5
0.25833482,0.23893178,B cell,0,D5
0.3535477,0.3661114,T cell,0,D5
0.22216094,0.22595763,Plasma cell,0,D5
0.331971,0.3249879,T cell,0,D5
0.25794125,0.26374972,T cell,0,D5
0.2676685,0.26388842,T cell,0,D5
0.39385194,0.39249182,B cell,0,D5
0.17557776,0.17959666,B cell,0,D5
0.2659284,0.25573063,B cell,0,D5
0.19505244,0.19548595,B cell,0,D5
0.3084187,0.31852674,T cell,0,D5
0.28749382,0.2899717,B cell,0,D5
0.23281872,0.22462815,B cell,0,D5
0.20478171,0.21117938,Plasma cell,0,D5
0.2416246,0.20456016,B cell,0,D5
0.19154757,0.19762975,Plasma cell,0,D5
0.24838412,0.23772418,B cell,0,D5
0.22822475,0.22883654,T cell,0,D5
0.3442695,0.35434538,T cell,0,D5
0.24243665,0.24624157,T cell,0,D5
0.24570477,0.23260444,B cell,0,D5
0.31455892,0.3152157,T cell,0,D5
0.24780154,0.25459176,T cell,0,D5
0.28339815,0.2632246,NK cell,0,D5
0.26171547,0.263247,Plasma cell,0,D5
0.24791181,0.25624573,Plasma cell,0,D5
0.28540283,0.2918108,T cell,0,D5
0.32479548,0.33729875,T cell,0,D5
0.26424456,0.28494906,T cell,0,D5
0.24856341,0.25330698,B cell,0,D5
0.31009483,0.30493498,B cell,0,D5
0.28155124,0.2811581,T cell,0,D5
0.3059448,0.31594813,B cell,0,D5
0.28603828,0.28497946,T cell,0,D5
0.098535895,0.10313517,Plasma cell,0,D5
0.3197841,0.31768584,T cell,0,D5
0.31450057,0.31400907,T cell,0,D5
0.36243486,0.35398442,T cell,0,D5
0.24471521,0.23878002,T cell,0,D5
0.13342953,0.13443911,Macrophage,0,D5
0.18067527,0.17878449,pDC,1,D5
0.21171802,0.21597576,B cell,0,D5
0.19896865,0.19903564,Plasma cell,0,D5
0.13529658,0.13931149,Dendritic cell,0,D5
0.3439417,0.35195613,T cell,0,D5
0.30179524,0.3150891,T cell,0,D5
0.28169638,0.2866819,T cell,0,D5
0.20027,0.19260198,B cell,0,D5
0.2662959,0.26184464,T cell,0,D5
0.2718228,0.26898658,T cell,0,D5
0.19083571,0.19725782,B cell,0,D5
0.2213074,0.22594452,Plasma cell,0,D5
0.3162083,0.318339,T cell,0,D5
0.24136364,0.23604846,T cell,0,D5
0.25683433,0.26603556,T cell,0,D5
0.273297,0.27514672,B cell,0,D5
0.26608038,0.23250496,Dendritic cell,0,D5
0.29599935,0.28765106,T cell,0,D5
0.24542433,0.24754447,B cell,0,D5
0.2265507,0.23744595,T cell,0,D5
0.23443115,0.19582039,B cell,0,D5
0.27423668,0.26426053,B cell,0,D5
0.18092012,0.18115401,pDC,1,D5
0.13381243,0.119763315,Macrophage,0,D5
0.20096815,0.19687665,pDC,1,D5
0.25604373,0.2663877,Plasma cell,0,D5
0.322796,0.32656527,T cell,0,D5
0.24740237,0.24440104,NK cell,0,D5
0.23569953,0.23542309,Plasma cell,0,D5
0.26894772,0.22029006,B cell,0,D5
0.39825577,0.3750229,T cell,0,D5
0.13141346,0.13587189,Macrophage,0,D5
0.13681477,0.13208061,Macrophage,0,D5
0.2775147,0.2721374,T cell,0,D5
0.23008072,0.2345835,pDC,1,D5
0.31715792,0.3028884,T cell,0,D5
0.34577537,0.34926087,T cell,0,D5
0.28900373,0.2966975,NK cell,0,D5
0.28454196,0.29341644,T cell,0,D5
0.32487482,0.3227731,T cell,0,D5
0.23161125,0.23604083,T cell,0,D5
0.27030653,0.28052545,T cell,0,D5
0.21672225,0.21151996,Macrophage,0,D5
0.25561213,0.25631088,T cell,0,D5
0.1945684,0.19639945,B cell,0,D5
0.32781744,0.30340898,B cell,0,D5
0.32383728,0.33657163,T cell,0,D5
0.25874698,0.2551716,B cell,0,D5
0.2873847,0.29572392,T cell,0,D5
0.23749053,0.22714502,B cell,0,D5
0.3637594,0.35516214,T cell,0,D5
0.29231012,0.28883415,NK cell,0,D5
0.23237419,0.23370177,T cell,0,D5
0.2744071,0.26770258,T cell,0,D5
0.14622062,0.14976585,Macrophage,0,D5
0.22932649,0.22371328,Plasma cell,0,D5
0.1916765,0.18211806,T cell,0,D5
0.22308242,0.2231965,T cell,0,D5
0.13098282,0.13829237,Plasma cell,0,D5
0.27725953,0.27908623,T cell,0,D5
0.12891698,0.12328935,B cell,0,D5
0.22746646,0.22995812,Plasma cell,0,D5
0.3358962,0.34340543,T cell,0,D5
0.2553028,0.22062564,B cell,0,D5
0.32165766,0.32820296,T cell,0,D5
0.11824751,0.11707485,B cell,0,D5
0.33141273,0.32471633,T cell,0,D5
0.24596041,0.22163653,B cell,0,D5
0.33616763,0.29072374,B cell,0,D5
0.22462809,0.21899158,T cell,0,D5
0.25215966,0.25212783,Plasma cell,0,D5
0.23804927,0.2251569,T cell,0,D5
0.23538536,0.2365238,T cell,0,D5
0.25624657,0.23553956,B cell,0,D5
0.27022213,0.26265275,B cell,0,D5
0.27159107,0.25008702,B cell,0,D5
0.33848798,0.34666204,T cell,0,D5
0.25367492,0.24579215,B cell,0,D5
0.16381449,0.16217077,Macrophage,0,D5
0.22391188,0.22032917,B cell,0,D5
0.23679906,0.23552454,B cell,0,D5
0.21705818,0.2204243,B cell,0,D5
0.25164306,0.24746656,T cell,0,D5
0.104650855,0.10826826,Macrophage,0,D5
0.34787393,0.35680568,T cell,0,D5
0.18587053,0.18865752,B cell,0,D5
0.22153854,0.25755095,Macrophage,0,D5
0.20833886,0.19633067,Dendritic cell,0,D5
0.21333039,0.20891416,Plasma cell,0,D5
0.24589276,0.24779081,B cell,0,D5
0.21693534,0.21268451,Plasma cell,0,D5
0.31686372,0.31164098,T cell,0,D5
0.22358549,0.22249609,B cell,0,D5
0.27820623,0.27417922,B cell,0,D5
0.1760878,0.1804477,B cell,0,D5
0.24992037,0.24332625,B cell,0,D5
0.35943758,0.3594392,T cell,0,D5
0.32626975,0.32625616,T cell,0,D5
0.2870835,0.27316892,T cell,0,D5
0.26522577,0.26025856,T cell,0,D5
0.15656132,0.14147186,Dendritic cell,0,D5
0.33748734,0.33901155,T cell,0,D5
0.21196514,0.21688652,Plasma cell,0,D5
0.27953643,0.28379256,T cell,0,D5
0.36538637,0.36117816,T cell,0,D5
0.18806893,0.18940854,B cell,0,D5
0.26058346,0.24418885,T cell,0,D5
0.20507562,0.20476246,pDC,1,D5
0.2488879,0.23890364,Dendritic cell,0,D5
0.19460636,0.205989,Plasma cell,0,D5
0.17011768,0.1767422,T cell,0,D5
0.13755953,0.13786751,B cell,0,D5
0.18867177,0.1813693,T cell,0,D5
0.29895234,0.3013401,T cell,0,D5
0.25389266,0.2542674,T cell,0,D5
0.17637151,0.16371119,B cell,0,D5
0.23662251,0.22863436,T cell,0,D5
0.4028657,0.381225,T cell,0,D5
0.12445533,0.12389159,Macrophage,0,D5
0.250777,0.26116836,NK cell,0,D5
0.28900838,0.2937181,T cell,0,D5
0.21061796,0.18978143,B cell,0,D5
0.3154264,0.3183998,T cell,0,D5
0.26816046,0.26916897,T cell,0,D5
0.2422964,0.2443921,T cell,0,D5
0.17375767,0.17605317,Macrophage,0,D5
0.31272602,0.3202014,T cell,0,D5
0.26587522,0.27921253,T cell,0,D5
0.29222304,0.29440302,Plasma cell,0,D5
0.2991041,0.30843663,T cell,0,D5
0.32855332,0.33344322,T cell,0,D5
0.24631655,0.25475127,NK cell,0,D5
0.27653354,0.25530362,B cell,0,D5
0.315341,0.30701077,T cell,0,D5
0.2984882,0.23953515,B cell,0,D5
0.30324233,0.3003373,T cell,0,D5
0.32020462,0.3224991,T cell,0,D5
0.31354558,0.30493933,NK cell,0,D5
0.26311255,0.2548951,B cell,0,D5
0.25436103,0.23581499,B cell,0,D5
0.33902246,0.33851236,T cell,0,D5
0.24909973,0.24204975,B cell,0,D5
0.19123244,0.18146324,pDC,1,D5
0.2278387,0.22187,T cell,0,D5
0.13486314,0.13357162,Macrophage,0,D5
0.148327,0.13845074,B cell,0,D5
0.2497521,0.2429499,T cell,0,D5
0.2709669,0.2791891,T cell,0,D5
0.22316694,0.2247321,T cell,0,D5
0.19481015,0.19371527,B cell,0,D5
0.31297064,0.30870163,T cell,0,D5
0.2912705,0.2961375,T cell,0,D5
0.26639324,0.27150953,NK cell,0,D5
0.24683487,0.25497448,T cell,0,D5
0.2824602,0.2925017,T cell,0,D5
0.30411512,0.3125813,B cell,0,D5
0.3048182,0.31514287,T cell,0,D5
0.23504055,0.23873854,B cell,0,D5
0.24414998,0.20594215,B cell,0,D5
0.25889218,0.2627917,T cell,0,D5
0.3247779,0.29355502,B cell,0,D5
0.2939347,0.30108958,T cell,0,D5
0.12675512,0.12006831,Macrophage,0,D5
0.16360408,0.1633408,pDC,1,D5
0.30463326,0.3111323,NK cell,0,D5
0.32020414,0.3175789,T cell,0,D5
0.15655315,0.1405198,Dendritic cell,0,D5
0.3147275,0.29584855,T cell,0,D5
0.22893989,0.21912187,B cell,0,D5
0.29481423,0.2911929,T cell,0,D5
0.21199036,0.20236796,pDC,1,D5
0.1990233,0.19382608,B cell,0,D5
0.24967647,0.24390376,T cell,0,D5
0.2480166,0.24899799,T cell,0,D5
0.14073801,0.136711,Macrophage,0,D5
0.30602467,0.31834304,T cell,0,D5
0.22374451,0.22442496,Plasma cell,0,D5
0.27206975,0.2682994,T cell,0,D5
0.2708534,0.28847885,T cell,0,D5
